date,average,maximum,minimum,ref2010,ref2015,current
2017-11-24,1.844,9.185,0.000,2.612,2.103,0.000
2017-11-25,1.355,6.076,0.009,3.807,0.141,0.028
2017-11-26,1.805,7.040,0.000,7.040,0.081,0.000
2017-11-27,0.376,1.806,0.000,1.806,0.002,0.040
2017-11-28,1.077,5.403,0.000,0.620,0.153,0.001
2017-11-29,0.405,1.384,0.000,0.010,0.125,0.001
2017-11-30,0.221,0.887,0.000,0.000,0.615,0.081
2017-12-01,0.755,3.294,0.000,3.294,3.174,0.205
2017-12-02,0.851,4.619,0.008,1.100,1.173,0.694
2017-12-03,1.155,6.576,0.007,2.918,0.026,0.012
2017-12-04,1.899,11.041,0.001,0.773,0.169,0.009
2017-12-05,0.414,2.067,0.000,0.157,0.135,0.020
2017-12-06,0.266,1.147,0.000,0.271,0.383,0.011
2017-12-07,0.923,5.131,0.000,0.566,5.131,0.003
2017-12-08,0.969,6.570,0.000,6.570,0.294,0.010
2017-12-09,1.248,6.758,0.000,6.758,0.049,0.149
2017-12-10,0.950,3.646,0.000,2.480,2.487,0.184
2017-12-11,0.767,2.131,0.000,2.131,0.820,0.021
2017-12-12,0.614,2.131,0.000,0.282,0.833,0.000
2017-12-13,0.558,4.900,0.000,0.075,4.900,0.000
2017-12-14,0.445,3.422,0.000,1.035,3.422,0.000
2017-12-15,0.316,1.849,0.000,0.018,0.597,0.000
2017-12-16,0.146,1.127,0.000,0.002,1.127,0.000
2017-12-17,0.097,0.806,0.000,0.000,0.107,0.000
2017-12-18,0.545,4.696,0.000,0.000,0.532,0.000
2017-12-19,0.075,0.644,0.000,0.004,0.120,0.000
2017-12-20,0.227,1.284,0.000,0.149,0.543,0.000
2017-12-21,0.178,1.838,0.000,0.003,0.011,0.000
2017-12-22,0.102,0.458,0.000,0.458,0.000,0.000
2017-12-23,0.095,0.700,0.000,0.008,0.100,0.000
2017-12-24,0.283,2.252,0.000,0.000,0.594,0.000
2017-12-25,0.101,0.592,0.000,0.151,0.592,0.075
2017-12-26,0.986,6.026,0.000,6.026,1.695,0.003
2017-12-27,0.529,1.839,0.000,0.106,1.839,0.553
2017-12-28,0.566,4.101,0.000,0.006,4.101,0.292
2017-12-29,0.076,0.438,0.000,0.000,0.214,0.006
2017-12-30,0.055,0.417,0.000,0.000,0.417,0.000
2017-12-31,0.367,2.012,0.000,0.643,2.012,0.004
2018-01-01,0.094,0.188,0.000,0.188,0.000
